baid,acvalue,aid,sid,cid,geneid,pmid,aidtype,aidmdate,hasdrc,rnai,activity,protacxn,acname,acqualifier,aidsrcname,aidname,cmpdname,targetname,targeturl,ecs,repacxn,taxids
43323500,0.11,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43332510,0.11,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43341785,0.11,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43344700,0.11,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43373850,0.11,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43375705,0.11,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43390677,0.11,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43397522,0.11,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43398447,0.11,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43401222,0.11,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43439345,0.11,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869399,0.11,1347183,354327388,117920410,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,CCSc1ccc(Cl)cc1CNC(=O)c1cc(Cl)cc(OC(F)(F)F)c1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869454,0.11,1347183,354328570,72195075,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,3-Chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-2-fluoro-5-(trifluoromethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869581,0.11,1347183,354328445,89879865,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,"3-Chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-4-(3,6-diazabicyclo[3.1.1]heptan-3-ylmethyl)-5-(trifluoromethyl)benzamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869608,0.11,1347183,354328095,117920858,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,ClC=1C=CC(=C(CNC(C2=CC(=CC(=C2)OC(F)(F)F)N2CCC(CC2)O)=O)C1)S(=O)(=O)CC,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869636,0.11,1347183,354327533,117920745,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,ClC=1C=CC(=C(CNC(C2=CC(=CC(=C2)C(F)(F)F)CN2CCN(CC2)C2CCOCC2)=O)C1)S(=O)(=O)CC,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869662,0.11,1347183,354327511,117920589,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,4-[[(3R)-3-Aminopyrrolidin-1-yl]methyl]-3-bromo-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869674,0.11,1347183,354327499,117921593,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,CCS(=O)(=O)c1ccc(Cl)cc1CNC(=O)c1cc(Cl)c(CN2CCN(CC2)C(C)C)c(OC(F)(F)F)c1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869767,0.11,1347183,354327398,117920258,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,CCS(=O)(=O)c1ccc(Br)cc1CNC(=O)c1cc(Cl)cc(OC(F)(F)F)c1,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
468972977,0.11,1424972,242559915,24856041,780,29191878.0,Confirmatory,20200620,0,0,Active,Q08345,Kd apparent,=,ChEMBL,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry",N-(4-(3-(2-Aminopyrimidin-4-yl)pyridin-2-yloxy)phenyl)-4-(4-methylthiophen-2-yl)phthalazin-1-amine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
468973127,0.115,1424972,103563888,644241,780,29191878.0,Confirmatory,20200620,0,0,Active,Q08345,Kd apparent,=,ChEMBL,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry",Nilotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
461080037,0.11599999999999999,1338842,374329901,132546210,780,27966954.0,Confirmatory,20200630,0,0,Active,Q08345,IC50,=,ChEMBL,Inhibition of human GST-tagged DDR1 cytoplasmic domain expressed in baculovirus expression system measured after 1 hr by FRET based Z'Lyte assay,Chmfl-abl/kit-155,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43101478,0.12,1433,50100086,11485656,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Linifanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43107446,0.12,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43127091,0.12,1433,50100089,16007391,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43127870,0.12,1433,50100089,16007391,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Azd-1152hqpa,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43164816,0.12,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43167016,0.12,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43231588,0.12,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43235854,0.12,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43253866,0.12,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43314490,0.12,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43328005,0.12,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43353445,0.12,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43397152,0.12,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43411397,0.12,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43417097,0.12,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43441980,0.12,1433,50100123,3081361,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Vandetanib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
316618360,0.12,624850,103220856,5328940,780,22037378.0,Confirmatory,20200629,0,0,Active,Q08345,Kd,=,ChEMBL,Binding constant for DDR1 kinase domain,Bosutinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869459,0.12,1347183,354328575,72195213,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,N-[(5-Chloro-2-ethylsulfonylphenyl)methyl]-5-(trifluoromethyl)pyridine-3-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869555,0.12,1347183,354328479,89880004,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,3-Chloro-N-[(5-chloro-2-ethylsulfonyl-4-methylphenyl)methyl]-4-[[(3S)-3-(methylamino)piperidin-1-yl]methyl]-5-(trifluoromethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869559,0.12,1347183,354328471,89879882,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,4-[[4-(2-Aminoacetyl)piperazin-1-yl]methyl]-3-chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-5-(trifluoromethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869612,0.12,1347183,354327774,117920220,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,3-[(3R)-3-Aminopyrrolidin-1-yl]-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-5-(trifluoromethoxy)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869618,0.12,1347183,354327552,117920757,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,ClC=1C=CC(=C(CNC(C2=CC(=CC(=C2)OC(F)(F)F)N2CCN(CC2)C)=O)C1)S(=O)(=O)CC,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869736,0.12,1347183,354327428,117920646,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,4-[[(3S)-3-Acetamidopiperidin-1-yl]methyl]-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-3-(trifluoromethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
469346170,0.12300000000000001,1460460,381858019,130364464,780,28337325.0,Confirmatory,20200621,0,0,Active,Q08345,IC50,=,ChEMBL,Inhibition of recombinant human GST-tagged DDR1 catalytic domain expressed in baculovirus expression system using Fluorescein-Poly GAT as substrate measured after 1 hr by TR-FRET assay,"US10370360, Example 22",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
468973019,0.124,1424972,160683809,56846693,780,29191878.0,Confirmatory,20200620,0,0,Active,Q08345,Kd apparent,=,ChEMBL,"Kinobeads (epsilon), multiple immobilized ATP-competitive broad spectrum kinase inhibitors, used to assess residual binding of ~300 proteins simultaneously from cell lysate in the presence of a compound. Quantitative readout performed by mass spectrometry",Agerafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
460944909,0.126,1302348,336894841,127043948,780,27077705.0,Confirmatory,20200624,0,0,Active,Q08345,IC50,=,ChEMBL,Inhibition of GST-tagged human DDR1 expressed in baculovirus after 1 hr by Z-lyte assay,Chmfl-kit-110,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,9606.0
43113086,0.13,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43119713,0.13,1433,50100088,11409972,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,1-(4-((4-Ethylpiperazin-1-yl)methyl)-3-(trifluoromethyl)phenyl)-3-(4-((6-(methylamino)pyrimidin-4-yl)oxy)phenyl)urea,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43147560,0.13,1433,50100092,135398510,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dovitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43166928,0.13,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43171504,0.13,1433,50100097,3062316,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Dasatinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43182434,0.13,1433,50100099,176870,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Erlotinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43237592,0.13,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43241542,0.13,1433,50100111,24202429,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4'-N-Benzoylstaurosporine,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43260974,0.13,1433,50100115,176155,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,4-(4-Fluorophenyl)-2-(4-methylsulfinylphenyl)-5-(4-pyridyl)-1H-imidazole,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43296320,0.13,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43296390,0.13,1433,50100118,216239,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sorafenib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43356360,0.13,1433,50100119,451705,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,"9,13-Epoxy-1H,9H-diindolo[1,2,3-gh:3',2',1'-lm]pyrrolo[3,4-j][1,7]benzodiazonin-1-one, 2,3,10,11,12,13-hexahydro-10-methoxy-9-methyl-11-(methylamino)-, (9S,10R,11R,13R)-",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43403072,0.13,1433,50100120,5329102,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Sunitinib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
43430537,0.13,1433,50100121,5494449,780,,Other,20170124,0,0,Active,NP_001945,Kd,,Ambit Biosciences,Kinase Inhibitor Selectivity Profiling Assay,Tozasertib,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869397,0.13,1347183,354327385,117920548,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,CCSc1ccc(Cl)cc1CNC(=O)c1cc(Br)cc(c1)C(F)(F)F,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869446,0.13,1347183,354328586,117920901,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,N-[(5-Chloro-2-ethylsulfonylphenyl)methyl]-4-[[(2R)-2-(methylaminomethyl)pyrrolidin-1-yl]methyl]-3-(trifluoromethyl)benzamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869466,0.13,1347183,354328558,89879994,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,"3-Chloro-N-[(5-chloro-2-ethylsulfonylphenyl)methyl]-4-(5-oxa-2,8-diazaspiro[3.5]nonan-2-ylmethyl)-5-(trifluoromethyl)benzamide",DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
467869582,0.13,1347183,354328446,89879850,780,,Literature-derived,20191216,0,0,Active,NP_054699,IC50,,BindingDB,LanthaScreen Eu Kinase Binding Assay in Benzamide derivative,N-[(3S)-1-[[2-Chloro-4-[(5-chloro-2-ethylsulfonylphenyl)methylcarbamoyl]-6-(trifluoromethyl)phenyl]methyl]piperidin-3-yl]pyridin-2-carboxamide,DDR1 - discoidin domain receptor tyrosine kinase 1 (human),/gene/780,2.7.10.1,Q08345,
